,600000.XSHG,600009.XSHG,600010.XSHG,600011.XSHG,600015.XSHG,600016.XSHG,600018.XSHG,600019.XSHG,600025.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600031.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600109.XSHG,600111.XSHG,600115.XSHG
2022-04-07,-0.006057704875979862,0.026921995890285155,-0.0038660845289593977,0.02943170165139788,-0.0004371349488424736,0.014144627476085534,0.029502247286197113,-0.003868552571624112,0.0043677797508834834,0.025777268504126045,-0.0026600632786012717,-0.02641784565012322,0.042860141091698195,-0.009395289286742737,0.0031751210187508567,0.02312013338902254,-0.012169878074624036,-0.020157358264442603,0.005074745935496663,-0.03586152795824779
2022-04-08,-0.005758121537358405,0.0049007732863081185,-0.0053990379365032835,-0.030869018863714945,0.031883559124080245,0.002070763078983508,0.028623042355234822,-0.005200725003608895,-0.017600239633815278,0.005383618405103198,-0.004315742526564393,-0.023555229159827162,0.029395685175749912,-0.012445404457879922,-0.03680532769591136,0.026563321079146652,-0.010085960316252465,-0.012156477852312487,-0.03530775174059948,0.03481882973193982
2022-04-11,-0.025789611744193752,0.001168989614112998,0.01825240645080881,0.00843433866006194,-0.001193086239843832,-0.034033317165748325,-0.016194496715345678,0.0037560067608504405,-0.01574348139973993,0.0040671891999753546,0.013634868176302835,0.019250057716002033,-0.02452358715625367,0.04393292109957908,0.015349586891082612,-3.4283073381279145e-05,0.021790731661532812,0.04730815543999947,-0.02877440202113739,-0.004505252849827072
2022-04-12,-0.04756863319746657,0.0038530306529604937,0.0073078848385028155,-0.0007832423088551887,-0.013090671419966199,-0.040990290323766505,0.007470673668235374,0.0291086896783065,-0.011820369114668642,0.0088011985804629,-0.03136288626840101,0.009144261273850277,-0.007867645954893141,-0.015248359012058288,-0.015207272824322611,-0.007872231640660199,0.007648666313850709,-0.026243264023910355,-0.007942306631357057,-0.0008294355599829533
2022-04-13,-0.021980784490637183,0.03593330403350034,-0.017069909601226833,-0.01338873827266981,-0.019566158996449957,0.03596960174276235,0.011058104571989632,-0.018731840124872844,0.022124631177199375,0.0040139738857775656,0.005145068422230037,-0.006889544175049059,-0.014988319739139467,0.006755321981092028,-0.010901744599911807,0.03633511259150209,-0.025385822104862083,0.030723135457098906,-0.002226376975956014,0.005981714680422118
2022-04-14,0.01666315533258869,-0.012604985900088725,0.01728496769397273,-0.054150877107623535,-0.014399790664438783,-0.018481256146821307,-0.025070120247435233,-0.004299096761579023,0.007714999363633897,0.014053199969986116,0.004817535144008154,-0.013313869297870942,0.007380328756503343,0.002485713897017014,0.018721123358720324,0.015538734058630333,0.0006095282784125774,-0.017945060123225137,-0.013059003116641616,-0.010995787192760667
2022-04-15,-0.006305326678325115,0.005361008551795066,0.014303487802561169,-0.001022373860307553,0.00032249575800945057,0.0028661261000000903,-0.0103181062626468,-0.018507845152859123,-0.0351087579462142,-0.013902987161537449,0.009462909065355738,-0.014058228760791349,-0.004756140748518794,0.009328625748246338,0.010413789928453375,-0.02159065704332078,0.019941187129072828,0.022547001787109708,-0.0225969971443712,-0.016476737392823085
2022-04-18,0.02382181366292383,-0.0029370704251060176,-0.04439555894903702,-0.027993630094653724,-0.004987392503449625,-0.02326085300569204,-0.008268475412728828,0.0006479242736715746,0.029245092080694576,-0.005809078324555781,0.021450835991455176,0.02857520324073541,0.028686193387041523,0.005695091867711365,-0.03926578295677949,0.009216497308077306,0.02096799775627082,-0.0016213421087083427,0.03489167740150498,0.017196671229349158
2022-04-19,0.011365467543055686,0.02172761422411676,0.006667397025217562,-0.049856209987907074,-0.009982779029407312,0.023943360544957073,-0.016151826801965922,-0.004469450104738783,-0.02089672627806143,0.03567845190403539,0.03362984914836031,-0.017677377902814588,0.002945960007781681,-0.013609880955280958,0.012298892780627561,0.010193661544846579,0.01623411143226531,0.006638368954157746,0.058708124127769365,-0.02055847530021478
2022-04-20,-0.034212067088730286,-0.007861804014029231,-0.031359765311205344,-0.029849245400119854,-0.02002629308395934,-0.01844377810863255,-0.019092362039001203,0.010364379008908232,-0.010123781221706723,-0.003590291497449603,0.0178846554900187,-0.015326450495628526,-0.005290917974094443,0.007315199721858311,-0.03883135601240443,-0.04769811017901165,0.0069223465759544545,0.00984028561133797,0.041284402697048216,0.0031618975173361985
2022-04-21,0.016394794345161896,-0.003909452871719477,0.005944544431701727,0.03334513683499068,-0.04247985636251271,0.008272325151433611,0.04271173460154732,0.005640684384186851,0.033011459264656956,-0.012584242990588848,-0.0006409498832742703,0.0006704940477717505,-0.04435182158717542,-0.023363556557004006,-0.021937501587679722,0.01644132156065055,0.0174430621136811,0.006480728854130666,0.016482057937114117,-0.003282988254435479
2022-04-22,0.024038633390790865,0.0001757688526414364,0.0011572809485351295,-0.005311852665248228,0.013689009552728558,-0.008423976332258264,0.019528627543961365,-0.022642982814320135,-0.021978325094563878,0.013748535102530084,-0.001770884291660254,-0.009077828323062568,0.017801154649509196,-0.01214522828172169,-0.004004025086007397,0.027984559001423187,0.030782846916213007,0.03144796420540654,-0.005642515538678226,0.024614058099689404
2022-04-25,-0.01897905655537356,-0.018138057494441216,-0.047009117052487226,0.0334573640379706,-0.017279596981521567,-0.0025306515949411997,-0.01820648683856568,0.01390330496660281,-0.007512673214346803,-0.026096337808658988,0.008833251283721213,-0.028674600496204572,-0.016748114506309825,-0.04213778229252162,-0.02847916224395214,0.003570583394409557,-0.039290720762058494,-0.029622914492434316,-4.7378322656161134e-05,-0.010872137921861052
2022-04-26,0.03984073271918618,0.03667793092048751,-0.017358449255023074,0.011142752368069638,0.014985651137589023,-0.011949577160488063,-0.029910830729964078,-0.00024596898616115225,-0.0034569134962822187,-0.008715289939412384,0.008846337363289705,-0.015014592140111976,-0.02303995095158286,0.002181659406996637,0.007719401851377518,-0.02353289887800106,0.018561812219821623,-0.035409622755521564,-0.011562269174312868,-0.00516017072395218
2022-04-27,-0.012724474253038597,-0.01130120947102385,0.03742148964616228,-0.017017681780777973,0.04882443444943828,0.008742535594621037,0.0018411027462398397,0.009524807067753318,0.05059855498503905,-0.01987186007862896,-0.02240835837872779,-0.015097323931438422,0.0006428629392912178,-0.03451542249625147,0.0004467847863721602,0.033870942668273445,0.003028147812495548,-0.005853709179505532,-0.012363208973672548,0.017970234091031292
2022-04-28,-0.01651665546476095,0.03692791841198495,0.038667194954287144,0.005135015973235751,-0.000230301761532902,0.02061319616483119,0.0218959700445465,-0.01611983462118831,-0.01053110266273404,-0.02644694869366591,0.008181298766681142,0.013332557669137815,-0.026998512757225458,-0.009103978096323182,-0.026945078351626992,-0.017975996204876755,0.01102034120452599,-0.014669641333565589,-0.006016519120645974,-0.03254623455894631
2022-04-29,0.003739804194493286,-0.0008854663968929766,-0.014579185000663243,-0.003780285953649483,0.003605897610068888,-0.01629736297818688,-0.02952525088003559,0.036111488653736305,-0.012665454094205454,-0.0019352020637377865,0.02021679470040627,0.07058110375140968,-0.024889728997777315,0.008996544274530198,-0.014151045705882126,-0.010775806091534217,-0.0144042404201358,-0.022513099356011698,-0.0008258272356932288,-0.029490053740964712
2022-05-02,0.01893615133023741,0.0011000587206674926,0.0084486994580288,-0.009323772238924465,-0.007344078684234966,0.0057512781033465625,-0.023281012648116512,-0.007159808688266717,-0.01719227027756908,-0.017811376211820287,-0.04219676481251283,0.026786531789599995,-0.013730775063075379,0.023267521103271002,0.021375846427885845,-0.025719994130329875,-0.021768224713456914,0.05121005918711368,0.03501851883854287,-0.0006303702665620831
2022-05-03,0.005147462128346988,-0.012616928058943775,0.008647054284006798,-0.01434363801444943,-0.04064707528596769,-0.02643111573022102,0.0004218549570117449,-0.022621344710051755,-0.0013455492982706904,-0.021493220788657254,-0.01564707845003987,0.017063306128263837,0.004949610952802093,-0.00019328842626694376,0.017579279461413026,0.009612171866946947,0.02893126582502735,-0.009197185246302805,-0.008592699570550174,-0.026022185327826908
2022-05-04,-0.008579614347448394,0.019295397886048914,0.02599974744524268,0.01920610336173336,-0.035883837330988724,0.02166290425321469,-0.03677037246544142,0.01796234648244695,-0.007355690531421104,0.014050666278677112,-0.026648966957891318,0.023423352654122934,-0.02929949492209778,-0.013369098217063554,-0.019961892555380705,-0.03508569705644998,0.0018905513517693674,0.03612178235673923,0.05333810444640018,0.0019431157417249554
2022-05-05,0.022333625501350447,0.004641892758570744,0.009977663895364254,-0.006842973022544777,0.0039015385084520426,0.010749574092128572,-0.011569194577526627,-0.0015498859978597586,-0.001168602379949765,0.01652806634661049,-0.02132064343255361,-0.0010308441721530311,0.038240109381053954,0.02328120305171875,0.026983580977774105,0.0004886368035606832,0.006419951273720463,0.020044723334058507,0.031205110590618618,-0.03903205825765774
2022-05-06,-0.026308826140996912,0.02618888202805296,-0.005537787115376071,-0.013434415785161547,-0.025083219739912076,-0.011100334030882189,-0.028047385668476497,0.04182188545464954,-0.0004487210396114698,-0.0011590108352543514,0.011761533503356632,0.019246903385331388,0.018917763131092787,0.021472438878151433,-0.012616911015817127,-0.005957336099137225,0.01538063310884551,-0.010547781232792399,-0.00010213264054450038,0.00797527528849628
2022-05-09,0.015703701646207525,-0.03555361924740402,0.014294912997778901,-0.004674481157034509,0.01414915421728762,0.015538633847096575,0.032158301222383154,0.027069072952424063,0.026931433252205924,0.02887340638332477,0.005827579696318919,0.000643701740736794,0.017456341663566684,0.014641619028660449,-0.006181324734765204,0.00809646817616536,-0.0007019293356918884,-0.01707865816920112,0.025809214827526995,0.0011039848506017844
2022-05-10,0.04097416515397701,-0.03250984540399665,-0.011135575456867327,0.0006527767338174285,0.022747621952578283,0.007989387452043702,0.006209455083615029,-0.022545275851082944,-0.023138827944589428,0.006450093205798094,-0.027282119876367167,-0.010637555005786573,0.010018346581717151,-0.019646485445535516,0.03210711924723613,0.0244787268847578,-0.03142839996676601,-0.018647424863639742,-0.045715544889899,-0.015651827250962664
2022-05-11,0.015327769531447988,-0.008277898845497138,0.009215944872319349,-0.030446686365634884,0.015959505091638106,-0.011102184558566998,0.00024339364565810395,-0.0018574900278610547,-0.02543097041784568,-0.023061686634795648,0.01935588938006852,0.007979843150033913,0.021000980831068536,0.006493164710050367,0.0028598126961843296,-0.03452021237333533,-0.0054073339352233955,-0.0005476864080748803,0.03906214396545148,0.013739132641973547
2022-05-12,0.03072122363419057,0.011950754117894565,-0.014226064538989587,0.002342484322997027,0.004724472925284661,-0.018783111395413634,-0.007687747531858424,-0.00411533987354344,0.03211239665130236,-0.041614810507819566,0.024116368414320865,-0.018735904699187657,-0.02744158374539228,0.02359884260076928,0.014637961384687622,0.0250903740476238,0.016014038950911535,0.04119690003474804,0.011174476738889707,-0.00312954752246317
2022-05-13,0.006858527546426851,0.02486938256691927,-0.015587506505202341,-0.013037771650627616,-0.006179200291958148,-0.04209165597530665,0.0027615681683509363,-0.037722574079020514,0.0010611862586523808,0.017305795122704998,-0.009537529212876714,0.03354231740373742,-0.029210017988369755,0.02382521363263665,0.013502741128138413,-0.03432066496621377,0.05421588598081065,-0.0012749057100793235,-0.017549680443112635,-0.02814174389568034
2022-05-16,-0.004400360553193481,-0.0025481374477991947,0.002052910570793286,-0.005955923124479197,0.01266450620230187,-0.007752596653264927,-0.03869928234480942,-0.0029872299129928242,-0.047349553067465563,0.00707541261782779,-0.01958600460565271,0.0032672070983160097,0.026281499630492085,-0.01897497390536,0.02122512517024236,-0.008667791333723064,0.03506389604131171,-0.007303052263964267,-0.016809859710133827,0.013744769007905768
2022-05-17,-0.008715794592472719,-0.01682899028258017,-0.009556797014075823,-0.0008921306436600283,0.02684360262489708,-0.03868175490919154,0.00046161317900841366,0.012498071893080864,0.003868971499835922,0.026197303388670684,-0.0014869065951704811,-0.0036910288437188928,0.011846590940266867,0.0019862762990269923,-0.007808174765609421,0.010322880791727593,-0.013050565864332897,-0.012223543040386536,-0.010559880435312273,0.027061383203328147
2022-05-18,-0.06442032711971427,0.007911976695258846,0.0006854362840044445,-0.03361740918476241,0.006194535582720044,0.009515039836630641,0.011792784627148,-0.05303656126089898,0.027327788237088767,-0.014754734093696818,0.013731354935063523,0.01482147561364572,-0.01753394171238586,0.013209199047031007,-0.007709864818247166,-0.041427543586763156,0.02335483851055558,-0.015500899260324797,-0.017089869254761084,-0.008061317360734442
2022-05-19,0.005444734506547762,-0.0011454082164420454,0.01096133849414341,-0.026789787330573175,-0.014847727408614692,-0.0023199414464306714,0.037957745853174116,-0.0022762507682751614,0.02170444527323263,0.0007711033756863542,-0.00967317274875137,-0.004934488482288811,-0.003368394240577623,0.012072914779214771,0.02749222535153109,0.0071936169537264215,0.02374155357483511,-0.01929579475259371,-0.008292610176280614,-0.014486050684153338
2022-05-20,0.006288891817497049,-0.007179167703588272,0.014595458740683909,-0.01862003423264883,0.0008606194664256288,0.013737158220245124,-0.041306055500812205,0.04243262614660408,-0.005663037697597514,-0.04050079827352346,0.0031618779715357204,0.0006688693594630188,-0.00163788759144986,0.019823822258533325,0.014948899428541114,0.005957523820476901,0.009003112678932954,-0.002087168988761731,0.03550981698480097,-0.029583920367155334
2022-05-23,0.0027930334843179316,0.0013004926237756024,0.01626560812129186,-0.016877077548497984,-0.03487345204793072,0.0031364603219638638,0.005624609844372083,0.02979198818895298,-0.025407240926501724,0.023093875334334404,0.04734828728054243,-0.007555297750449543,-0.02581884438986448,-0.008139487327467424,0.0002800993474276147,0.011275757500138293,-0.011827894596760948,0.03110397068294684,-0.022290646300161233,-0.034784103043456
2022-05-24,0.02213420848574635,-0.045492420624123994,-0.004082595377454324,0.06235362258416097,-0.00024087105919863,-0.022415353013924992,-0.001147949275735875,-0.001016015772390671,0.0032129988070623305,0.013245259643192394,-0.020782223367354784,0.033750961104735876,0.004902285687452357,0.014535880928036076,-0.012562987995112851,0.02572764273991067,-0.005141048176261293,0.005551050269870635,-0.018662121543742187,-0.019938632528042538
2022-05-25,0.013764106129057652,-0.008872136604147717,-0.017076461750087542,-0.012863666840540609,0.013979061434348423,-0.012580757224072219,-0.0023530986320432815,0.00030055500574194017,-0.03834697772020598,-0.029422528107470362,0.006725557784951251,-0.014740587223053943,0.02113449822560837,0.019336142085010888,0.014383373327108744,0.03639543574625195,-0.0016617865548636623,0.012977638518076783,-0.011688019531920621,0.049047398257374475
2022-05-26,0.03967267304872039,0.0002376086903558388,0.007731724598103844,0.027185951987296116,-0.002942790096282139,-0.013132481415994095,0.01747979502013765,0.0015687849216734018,0.003659888992905208,-0.01668542686135931,-0.03435344296726793,0.004722848197582021,0.018099240829883997,-0.004516134981520837,0.028728590391177335,-0.01407832650831089,-0.021094089099318397,-0.001344606143922625,-0.0016518515070258091,0.015399374626704453
2022-05-27,-0.015499256481279696,0.027361884736297963,0.039338339250165076,-0.0007828805393668376,0.024994208403686373,-0.021129941412505203,0.02150443082363832,0.02094552817118925,0.017268745603797573,-0.0003112617774058796,-0.05908497882484062,-0.012834542873042587,-0.01251832035369204,-0.019565098761209546,0.0024448600909413244,-0.008379268910424693,-0.016492240195300437,-0.021176002964956395,-0.014310259709704573,0.022429984236998567
2022-05-30,-0.013220501092549884,-0.010298774128665448,-0.009133952300464928,0.006779870276188394,0.00912498977057066,-0.06089313078486325,0.020432704276552163,0.02872736068487508,-0.021003730747233388,-0.019445964894696695,-0.00900506775556543,-0.015120080389132096,0.004478537478932128,-0.03893050572717729,-0.022358552160734794,0.03078394400349815,-0.018564399346960355,0.0248685655620585,0.0071067639118027395,-0.036185354291765164
2022-05-31,0.012706583904324125,-0.0023533460438570674,-0.00910934112499481,0.004899141863440078,0.009492669711335843,0.014151836439492391,0.023565056950960048,0.008162718255567128,-0.027512681775727237,-0.009472909153023821,0.05886096670537243,0.014489821207634552,0.04738574601622994,0.027908681643983708,0.004836041431114971,0.006028141395622348,-0.000731600797536916,-0.03475609231692999,0.0003609450493644856,0.024213491050843944
2022-06-01,-0.011992799896424074,0.008239059981236191,0.017031820917863948,-0.01819360878624951,-0.009026057286873291,-0.020358229809543178,-0.016443312133788145,-0.025752105673061233,-0.018008969227560536,0.028389113615956783,-0.01830954058180585,0.002529184381213801,-0.01005737507341912,0.02357731874073878,0.02622324593207233,0.01728139964277894,0.006122691062055101,-0.004621190736817968,-0.023837494083824996,0.03887057762244394
2022-06-02,-0.015193460355051067,0.01327292694065683,0.021191311452467946,-0.01110560993810659,0.020760250546319244,0.015284264066777107,0.034559276707635304,-0.009386929328534225,-0.0257172803455943,-0.010109795108890223,0.004177070850686635,0.0011642545417011295,-0.007868757925491009,-0.03818394917954486,0.00940965992258213,0.039446889581644,0.009285024762460072,0.012182710381070272,0.011448906123102036,0.007940933397647999
2022-06-03,0.018633319337361894,0.007907473623713317,-0.00625354339306552,-0.01591977820017508,-0.004979473105613505,0.006282589929013319,-0.006321659222459467,0.00628677366262861,0.00878300267400835,0.016663588625403635,0.025655899376779607,0.00156014836957715,-0.026155531302953214,-0.006902081936383801,0.0008812513481319874,-0.03671537512354181,0.027773290402049643,0.0028475582502093255,0.007627056691605698,0.027310529250525316
2022-06-06,-0.012602856602846935,0.0114808386176806,-0.0021972824620387138,-0.003681737340318388,-0.015443847756087585,0.03331206427373055,-0.007510000801511418,0.013989284937914043,-0.03750014774943873,0.02359977059379573,0.021044223119141173,0.0019486822059460607,-0.004538849322758487,0.008000000112271328,0.045775813217605786,-0.0352647339780697,0.01564054775148255,-0.01823234604307805,-0.0003983679259946241,-0.004957602381573261
2022-06-07,-0.008566365155955115,-0.00020930258105458677,-0.02268342290555581,0.020583608722559342,-0.03588287022397201,0.010795290256566841,-0.0065307170506914225,-0.023418497876149073,0.004047667411973904,-0.03113902173412956,0.0007942764343926937,-0.028457538156231088,0.009225441686356623,-0.01848714667260751,-0.009019880340586185,0.005878987758863243,-0.015450842236844719,-0.0011592799933660505,-0.030276610024897073,0.012617512071923112
2022-06-08,0.03529827611101543,0.05584417735819923,0.0018233629333287834,0.015764082815943735,-0.03561251345814979,0.030054686526111762,0.015524570094482121,-0.00967866889902466,0.024743616005780185,-0.00508952153290683,-0.009160503660291131,0.009506698508549826,-0.021267089996606373,0.020432495287998963,-0.021119796238536867,-0.021001095796463726,-0.01819379576816669,0.015190000750322443,-0.012335507230394154,-0.026959915687343378
2022-06-09,-0.01211359999871596,-0.0006408474136097374,-0.02361944967328771,-0.023033622180686872,0.04222592668199169,-0.01721130807627774,-0.006460847375460136,-0.007344740015985717,-0.008427136155408835,0.012426934799382042,0.01896285900944099,-0.006119088630631842,-0.02472956573184698,0.025488804556978068,-0.0019068218239336524,0.03460643629714338,-0.044911717951303255,0.003908064425666406,0.038372126677524154,-0.0070652827087631645
2022-06-10,-0.004509868466692721,0.005910233831806775,-0.011175916377699147,-0.0062414386410546575,-0.006756301883828061,-0.012548414688527465,0.02457713100401119,0.009221560645928703,0.005012564642066041,0.016171420137802334,-0.005287116664069338,-0.01548407636705801,-0.012052486092291148,3.566082209217804e-05,-0.02118423416745804,-0.010005220331733511,-0.010322332837428694,0.042491124596580276,-0.05547629879867833,-0.003592394428112665
2022-06-13,0.034513875856295416,0.0024368892826490793,0.015068349468421855,0.001996526301995358,-0.013346667624329607,-0.044838318690178264,0.004109113740726057,-0.015512132092047824,-0.016006708123306075,-0.009979745119582238,0.03489722813246987,0.04809675084507946,0.004344158750568018,-0.009295344478234555,-0.02354452834902421,0.009370803230921383,0.03565811200130288,-0.0049468077405031355,-0.047579920815064486,0.013400993436310476
2022-06-14,0.019707994229000995,-0.031716912807716956,0.0035296836732590566,0.009024520322721977,-0.0014621460401787704,-0.015815418381707073,0.020318744471271126,-0.008067594919373653,-0.029703723253998643,-0.04098948971339362,0.025216990399986195,0.012333279529422366,0.001759470942583378,-0.008805492737016066,-0.010579968284062543,-0.021514732968832228,-0.008629112891197697,-0.04240174430240349,-0.014721273069370284,-0.006218750327021877
2022-06-15,0.012197600943808378,-0.0007985292674672755,0.01589846227751118,0.02698270210226859,0.021163401876482035,0.009410196947571135,0.0002372535836156841,-0.019615760168271185,0.014798881027586325,0.033594947644430585,0.006842120793008364,0.03834518296852246,-0.030511434161221675,-0.02308326769559083,0.01710403015496525,0.005285804203065021,0.026275643531436153,-0.00030943281453479156,-0.01735950845056664,-0.004271864844100849
2022-06-16,-0.03065367941847468,-0.02257181346194069,0.019448879958360202,0.017455748289392198,0.0072600856961215375,-0.03442155041920939,-0.007168071510257771,-0.024499997773201013,0.02353066507575531,-0.01167444267125203,-0.02171495421563099,0.0005959233024284888,-0.012803089136692236,0.029674878204074138,-0.014696217950683817,-0.027984565184492625,-0.04305827031515031,-0.000615730048268304,-0.011238602277158527,-0.028578092130234538
2022-06-17,0.023784529225115706,0.013344902948584838,-0.0005643575787445955,0.027286524883417332,0.01325072066797226,-0.01645711803036865,-0.020784403279815324,0.01635963088907723,0.00792733912934702,0.0033949553594132343,-0.01692995605737815,0.012158951340115081,-0.015109977662678985,-0.0020397330918735597,0.0289388829277396,-0.013216684716202916,-0.03145978514145722,-0.02105094383740221,0.019885976533752465,0.0050946227476041895
2022-06-20,-0.0025775475737750725,-0.010181876106231391,0.009707198151063802,-0.01698209701980447,0.006113311372851918,-0.014625091376259138,-0.01795318770550108,-0.012749748696500234,-0.007508148929679238,-0.0009765967186740633,0.004709115902222287,-0.07376730582856889,-0.0161530111549353,-0.007831399547120785,0.0301012407721666,-0.021600052167642644,0.0032559323619982504,0.02990060619471675,-0.026259370598945456,0.007879504517288048
2022-06-21,-0.01604543667869041,-0.01009267484578469,-0.01606221667906629,-0.01463714616831772,0.05443824295812986,0.016889117441433316,0.022034757235724182,0.009839869736729923,-0.03212513576803916,0.007899159406466143,0.021458592290146936,-0.017067989480782232,0.01930653334322253,0.014086724197081577,0.0370408008962734,-0.008355660250272377,-0.021952219645514536,-0.007232562187450913,0.02871141986327247,-0.03656811761683926
2022-06-22,-0.041367514308620644,0.0017879055786322654,-0.008851785855483123,0.00015455786351369286,0.018906235424717303,-0.01105138692237705,-0.03746011661861241,0.040889631143998885,-0.01994456574877552,-0.021180742440241953,0.022074400274451927,-0.007689782420830359,-0.0012677970406962155,0.00965580248120636,0.021671662062199913,-0.006669213863635439,0.030399040118285984,-0.042715996974696115,0.015195744739061543,-0.016790551160353148
2022-06-23,0.02744542633215983,0.002840889576610905,-0.013458106640188032,0.01325682186043265,0.017863766944145036,0.012837882457172765,-0.02059392479266121,-0.009680342472441695,-8.145674242870051e-05,-0.000825193053001208,0.014994909508766955,-0.040298024650132165,0.006686541091070069,-0.005799627088732799,-0.016770012327679048,-0.014849735555391997,-0.004290753290359273,-0.07202170208919037,-0.014025791415830996,-0.017516296492925864
2022-06-24,0.010655664186452486,-0.01611053365021041,-0.004302276003409798,0.03084553255322604,0.01988703039630847,0.018045427998869053,-0.009997448608217037,0.010860645585793048,-0.004677956009071879,-0.003921864213538758,0.00819370687493099,-0.011939871768418644,0.029860062088864072,-0.003202602791958743,0.012367211325193299,0.02911200958514596,0.020633075491503502,-0.028178382053810493,0.008897917900197685,0.017014387889212938
2022-06-27,0.017837260443214976,-0.022265896682292622,-0.013140704740346478,0.019891164714832432,-0.015235207413652915,-0.005993921133286285,0.03151751619003939,-0.0009559850076957963,-0.01453548275667686,-0.017552347137258104,0.006654386591703758,-0.02666296016954417,-0.004946719277928363,0.006664610699800435,0.02598299641095335,0.013350961607399915,-0.014281302359643578,0.023568386351274413,-0.005990300750949551,-0.02471406044098818
2022-06-28,-0.00344082718530945,0.028763384022914038,0.0033048010012985043,0.00025043728659572675,0.03274423289405707,-0.028627096941088545,-0.025711982281055448,-0.03231692941933664,0.007452963729601102,0.0033298625423024905,0.030854727345595523,0.004869501542735404,-0.008083143189586054,3.5897457562141705e-05,0.002354148369219162,-0.03343522546656334,0.05420663288669786,0.01039742036203823,0.004200166160451781,0.012303279685571607
2022-06-29,0.014188219611732101,-0.002811069710048634,-0.012624822724814012,0.01198901372643408,0.0077142168106290486,-0.016197801981788162,0.02838071222734528,0.005867040726459667,0.014596387245352614,0.02783841775359838,0.00043777642329669556,0.006339040139682307,0.01620054477012233,-0.014497221676001044,0.0010810332569200253,0.0025109717330229807,-0.019121171033667887,0.04635273577347756,-0.02814586886984805,-0.025962078073743157
2022-06-30,0.026284531514071584,0.014265325015930847,-0.020519296349615558,0.012145780302033858,0.029357008899946194,-0.0006052611519397151,0.05197645800149164,-0.03448123621736071,0.013876469077182041,0.023330566724420063,0.017826878032104934,-0.0040871145329129666,-0.005808829640222988,0.008882903421745149,0.01631508973304139,0.012049468725647265,0.020801157815867787,-0.020377399141334705,-0.004555419582472693,-0.018800318642475083
2022-07-01,-0.007722255521722833,0.020304417836286108,0.002159678414504577,0.05213718326299539,0.003868127343794339,0.0011938376115947255,0.0021236583888043256,-0.012756173857198719,-0.001156732247551875,0.022555760542232916,0.002279413362555447,-0.015869194597669427,-0.018501692409572702,-0.009004037833316868,0.0014772686882176076,0.02387173070952524,-0.026809772827328736,-0.006396525557775125,0.0028862003887015777,-0.0366741153525887
2022-07-04,-0.016671965659328127,-0.013597770794723726,-0.015919407477009966,0.003837790900432948,-0.003211192190035948,-0.011105722052020726,0.0085592525310527,0.034461494352925,0.032785130334835044,-0.03845543544124673,0.011541443676702791,-0.003560465801276769,0.003103106857307126,-0.007965660670850971,0.002351772597744045,0.0030281479214403747,-0.011579035146978462,-0.017927350956503618,-0.008973913652389684,0.004685185289135312
2022-07-05,0.011979926833685282,0.017066979546802932,-0.009883800461338256,0.005676891346054736,0.01925005183906597,0.023311897902882565,-0.0011766570826304416,-0.004418634498792243,0.0038224846767278436,-0.022994149457948115,-0.0038721902207101634,0.014891727969462603,0.012838942588874023,-0.005405352087277781,0.004354364021743333,-0.016493006805813754,0.014069842964500496,-0.0015564287227294619,-0.00551902903392276,-0.007234476721867729
2022-07-06,-0.0012578773379971647,-0.008957552898639174,0.013162860720051267,-0.007905670960323614,0.03185928192054763,0.02930421006962762,-0.017830869797090095,0.0013940853885856044,-0.013013132426723894,-0.0065329512637722275,0.040048549352895944,-0.006151428342315984,0.007204520741548575,0.010826425880165566,-0.020012587449664814,-0.0171019094881841,-0.024120447428162384,-0.01771941467795554,-0.057000602186343646,0.010891648015872562
2022-07-07,0.0410838768251214,0.0029564147807305393,-0.028325377186812148,-0.01285552765799896,-0.009177536900499939,-0.020351695544267516,0.017203652767903137,0.01620520088750668,-0.0231090358763532,0.014501620888950165,0.030536253271545303,0.038051164104591195,0.05730424046171925,-0.01803985298886395,0.05648440852790406,-0.007084127770175766,-0.011849309107610286,0.006541447497556906,-0.011641226681860248,0.007980882812930521
2022-07-08,-0.026401543754746033,-0.0047750520412686865,0.025711644687233588,-0.0011412258286231187,0.002831915734797655,0.009505172094346225,0.023413232586353205,-0.03310449424378866,0.011690481036748695,-0.005362782784835265,0.0033327579062367696,0.021199003395247523,-0.023883733028236886,-0.020252888828861792,-0.038708599194276126,-0.010983178835275529,0.026608646887576328,-0.0024117437694693906,-0.026802497913095715,-0.00971357489150094
2022-07-11,-0.02975723406981246,-0.022503722034623235,0.007776378205274266,-0.02347746652612058,0.022252686104066038,-0.00142240581660672,0.0017118940788905066,-0.005567459352157874,0.015456956770874464,0.015663197755540214,0.006701087038243427,0.01129578211815296,-0.0042417933984085126,0.010844060138180971,-0.006757555509476135,4.463244324804001e-05,-0.0054928749873259484,-0.009144370786383919,-0.013782235954435805,0.00935380207717771
2022-07-12,0.026212118256269266,0.02342203943339119,-0.02513130671890871,0.025784061028137465,-0.006363170032358577,0.012014660302911833,-0.01812430664094422,0.0028395982774801066,0.006274463657938142,-0.029692095838393055,0.012165343326883786,0.026918700156766305,-0.003492958913632558,0.027203362616560256,-0.0037938698690481503,0.016991690620932344,-0.044371399319021995,0.04837555558626927,0.02990916490485914,-0.005692510085073578
